Black Body Radiation Experiment Thu, Mar 21, 2024 10:34 AM
Sensor Position (Degrees)	Light Intensity (Volts)
60.22335	-0.12640
60.31472	-0.17485
60.60914	-0.13445
60.84264	-0.14121
61.01523	-0.11368
61.48223	-0.15248
61.77665	-0.14427
61.92893	-0.15924
62.31472	-0.12431
62.62944	-0.14749
62.84264	-0.12849
63.40102	-0.17758
63.79695	-0.14217
64.01015	-0.18000
64.62944	-0.13767
64.99492	-0.16535
65.22843	-0.10886
65.83756	-0.13734
66.20305	-0.11883
66.40609	-0.16680
66.91371	-0.17404
67.25888	-0.16294
67.44162	-0.16841
67.97970	-0.15956
68.27411	-0.18161
68.46701	-0.14475
68.97462	-0.12447
69.28934	-0.16857
69.48223	-0.12898
69.89848	-0.13380
70.14213	-0.13268
70.30457	-0.16632
70.72081	-0.17581
70.96447	-0.13413
71.10660	-0.19465
71.41117	-0.19191
71.58376	-0.15505
71.69543	-0.19046
72.04061	-0.16921
72.27411	-0.16165
72.41624	-0.20302
72.79188	-0.18966
73.08629	-0.14700
73.25888	-0.17919
73.71574	-0.19497
73.98985	-0.16052
74.17259	-0.19658
74.70051	-0.21058
75.03553	-0.15972
75.26904	-0.18933
75.82741	-0.22475
76.16244	-0.16374
76.34518	-0.20237
76.87310	-0.19288
77.23858	-0.17050
77.45178	-0.17710
78.04061	-0.15569
78.39594	-0.10016
78.64975	-0.11932
79.18782	-0.09163
79.57360	-0.04109
79.82741	-0.06186
80.36548	-0.13895
80.73096	-0.13622
80.93401	-0.15280
81.54315	-0.13574
81.93909	-0.16278
82.16244	-0.15843
82.77157	-0.20768
83.12690	-0.18225
83.34010	-0.21702
83.93909	-0.17131
84.30457	-0.19948
84.55838	-0.17259
85.16751	-0.21283
85.58376	-0.18322
85.82741	-0.23811
86.45685	-0.22764
86.89340	-0.22378
87.13706	-0.22008
87.86802	-0.19223
88.31472	-0.22394
89.02538	-0.21557
89.49239	-0.21026
89.78680	-0.22346
90.57868	-0.19996
