Black Body Radiation Experiment Thu, Mar 21, 2024 10:22 AM
Sensor Position (Degrees)	Light Intensity (Volts)
26.12183	-0.66787
26.45685	-0.71551
26.68020	-0.69700
26.79188	-0.75269
27.06599	-0.73241
27.26904	-0.74545
27.38071	-0.72485
27.76650	-0.76315
28.05076	-0.76122
28.24365	-0.75205
28.78173	-0.73418
29.15736	-0.74835
29.35025	-0.74722
29.91878	-0.75688
30.35533	-0.74545
30.56853	-0.78633
31.26904	-0.79728
31.79695	-0.77700
32.08122	-0.79422
32.85279	-0.79197
33.39086	-0.78955
33.64467	-0.79760
34.41624	-0.77072
34.87310	-0.80661
35.11675	-0.75156
36.02030	-0.80854
36.51777	-0.74996
36.75127	-0.77104
37.50254	-0.76830
37.98985	-0.74625
38.28426	-0.77812
39.01523	-0.76331
39.47208	-0.72243
39.75635	-0.74513
40.43655	-0.72533
40.79188	-0.72259
40.92386	-0.77748
41.42132	-0.71825
41.77665	-0.71471
41.93909	-0.76203
42.36548	-0.72420
42.68020	-0.73965
42.83249	-0.74658
43.23858	-0.73837
43.60406	-0.74899
43.77665	-0.70231
44.38579	-0.75156
44.81218	-0.72984
45.00508	-0.73370
45.50254	-0.72597
45.87817	-0.73016
46.03046	-0.73241
46.56853	-0.72259
46.97462	-0.71390
47.16751	-0.76412
47.73604	-0.69829
48.16244	-0.71825
48.38579	-0.73821
48.96447	-0.72984
49.42132	-0.73225
49.63452	-0.71052
50.31472	-0.74497
50.80203	-0.71422
51.02538	-0.70473
51.71574	-0.69169
52.22335	-0.67768
52.46701	-0.72372
53.22843	-0.70811
53.73604	-0.73756
54.03046	-0.67591
54.79188	-0.66658
55.31980	-0.66851
55.58376	-0.70859
56.29442	-0.72002
56.80203	-0.70263
57.06599	-0.70279
57.81726	-0.66030
58.31472	-0.69008
59.12690	-0.68766
59.64467	-0.71471
60.41624	-0.69716
60.95431	-0.70505
61.21827	-0.65000
61.91878	-0.65225
62.43655	-0.66931
62.68020	-0.68799
63.36041	-0.69314
63.85787	-0.66883
64.10152	-0.69137
64.87310	-0.71277
65.39086	-0.67865
65.64467	-0.71422
66.30457	-0.71583
66.74112	-0.68992
66.98477	-0.71680
67.60406	-0.71245
68.00000	-0.70247
68.24365	-0.68058
68.85279	-0.68493
69.25888	-0.72179
69.46193	-0.68364
70.10152	-0.65853
70.49746	-0.71100
70.74112	-0.67189
71.39086	-0.66416
71.79695	-0.71454
72.03046	-0.67801
72.69036	-0.67076
73.12690	-0.71986
73.36041	-0.69265
74.01015	-0.71712
74.44670	-0.70006
74.68020	-0.71326
75.39086	-0.70054
75.84772	-0.66127
76.10152	-0.67946
76.71066	-0.65950
77.11675	-0.69748
77.34010	-0.66465
77.90863	-0.67044
78.31472	-0.62537
78.96447	-0.56276
79.39086	-0.58449
80.25381	-0.53556
80.64975	-0.52510
80.90355	-0.59141
81.52284	-0.63712
81.96954	-0.63535
82.18274	-0.66577
82.79188	-0.68348
83.17766	-0.68541
83.38071	-0.68525
83.90863	-0.70006
84.25381	-0.72887
84.43655	-0.71084
84.94416	-0.73322
85.30964	-0.76122
85.48223	-0.74191
86.02030	-0.74497
86.35533	-0.75688
86.55838	-0.73740
87.21827	-0.74529
87.62437	-0.76653
87.86802	-0.77152
88.63959	-0.74867
89.16751	-0.75591
89.46193	-0.76476
90.19289	-0.76283
