Black Body Radiation Experiment Thu, Mar 21, 2024 10:23 AM
Sensor Position (Degrees)	Light Intensity (Volts)
74.78173	-1.07493
75.26904	-1.05401
75.56345	-1.09473
75.74619	-1.07091
76.24365	-1.09328
76.59898	-1.07284
76.80203	-1.09570
77.35025	-1.06334
77.68528	-1.05015
78.14213	-1.05256
78.44670	-0.98399
78.60914	-1.00701
79.08629	-0.93602
79.39086	-0.97192
79.57360	-0.95647
79.92893	-0.89965
80.14213	-0.90818
80.24365	-0.87180
80.57868	-0.88741
80.80203	-0.97208
80.92386	-0.93989
81.35025	-0.96451
81.65482	-1.01409
81.83756	-0.99558
82.32487	-1.00669
82.62944	-1.04548
82.78173	-1.00878
83.20812	-1.02021
83.49239	-1.06222
83.64467	-1.04129
84.14213	-1.04934
84.50761	-1.10085
84.70051	-1.06608
85.28934	-1.06222
85.63452	-1.11034
85.81726	-1.07912
86.31472	-1.09328
86.64975	-1.14109
86.83249	-1.08234
87.40102	-1.09795
87.78680	-1.13433
88.42640	-1.13851
88.78173	-1.08733
88.95431	-1.10873
89.48223	-1.08556
89.84772	-1.12097
90.05076	-1.09666
